0.0271506 + 1
0.0305525 - 0
0.0547981 + 1
0.0722229 - 0
0.0914348 + 1
0.0998916 + 2
0.134304 - 1
0.151663 + 2
0.172518 - 1
0.264096 - 0
0.296213 + 1
0.306024 - 0
0.449872 + 1
0.453196 - 0
0.570836 + 1
0.57307 - 0
0.719209 + 1
0.723066 - 0
0.875611 + 1
0.895508 - 0
0.964227 + 1
0.988761 - 0
1.00483 + 1
1.01718 + 2
1.06277 - 1
1.10888 - 0
1.13154 + 1
1.16735 - 0
1.28058 + 1
1.30042 - 0
1.37108 + 1
1.42427 - 0
1.57757 + 1
1.58059 - 0
1.65453 + 1
1.66457 + 2
1.67426 + 3
1.75609 + 4
1.77469 - 3
1.79358 - 2
1.83584 - 1
1.87249 - 0
1.96034 + 1
1.96047 - 0
1.96326 + 1
1.98519 + 2
2.04813 + 3
2.13197 + 4
2.14546 + 5
2.17027 - 4
2.24374 - 3
2.24575 + 4
2.30186 - 3
2.30546 - 2
2.30666 - 1
2.31092 - 0
2.35163 + 1
2.36376 + 2
2.38859 + 3
2.49406 - 2
2.5197 - 1
2.52814 - 0
2.63165 + 1
2.65841 - 0
2.77903 + 1
2.79717 - 0
2.82674 + 1
2.88799 - 0
2.91842 + 1
2.98734 - 0
2.99163 + 1
3.0287 - 0
3.03146 + 1
3.03582 - 0
3.11007 + 1
3.17816 - 0
3.25155 + 1
3.27176 - 0
3.6292 + 1
3.6739 + 2
3.79098 - 1
3.82433 - 0
3.92569 + 1
3.94663 - 0
4.05269 + 1
4.09462 - 0
4.14747 + 1
4.17967 + 2
4.26849 + 3
4.29511 - 2
4.32874 + 3
4.34478 - 2
4.34646 + 3
4.37523 - 2
4.40918 - 1
4.43374 - 0
4.56502 + 1
4.56899 - 0
4.6174 + 1
4.67151 - 0
4.74529 + 1
4.79004 + 2
4.8012 - 1
4.8066 + 2
4.81839 - 1
4.86442 - 0
4.95768 + 1
4.96212 + 2
4.9751 - 1
4.99004 + 2
5.00945 + 3
5.03516 - 2
5.0641 + 3
5.08273 + 4
5.12599 - 3
5.17084 - 2
5.26872 + 3
5.31398 - 2
5.33775 - 1
5.35433 - 0
5.4238 + 1
5.44009 - 0
5.54636 + 1
5.57979 + 2
5.62439 - 1
5.64053 - 0
5.72845 + 1
5.81184 - 0
5.84681 + 1
5.87116 + 2
5.90068 - 1
5.94631 + 2
5.98684 - 1
6.03986 + 2
6.04606 + 3
6.04686 - 2
6.04825 - 1
6.09068 + 2
6.0991 - 1
6.11212 + 2
6.15332 + 3
6.16176 + 4
6.21062 - 3
6.22654 - 2
6.23459 - 1
6.23868 - 0
6.25902 + 1
6.2833 - 0
6.42342 + 1
6.43919 + 2
6.45143 - 1
6.46041 + 2
6.489 - 1
6.53064 + 2
6.53127 - 1
6.55759 - 0
6.57933 + 1
6.62252 + 2
6.67932 + 3
6.7446 - 2
6.74876 - 1
6.77958 - 0
6.80162 + 1
6.82444 - 0
6.96497 + 1
7.08115 - 0
7.40348 + 1
7.4173 - 0
7.51393 + 1
7.51402 - 0
7.60785 + 1
7.62179 - 0
7.63099 + 1
7.66617 - 0
7.71536 + 1
7.76938 - 0
7.78045 + 1
7.81261 - 0
8.01445 + 1
8.01929 - 0
8.1635 + 1
8.19978 - 0
8.38063 + 1
8.38945 - 0
8.54109 + 1
8.58931 + 2
8.60031 - 1
8.60246 + 2
8.70598 - 1
8.72886 - 0
9.06663 + 1
9.08596 + 2
9.08602 - 1
9.21687 + 2
9.22749 + 3
9.28414 + 4
9.2957 - 3
9.29651 + 4
9.32423 - 3
9.3299 - 2
9.37204 - 1
9.3987 - 0
9.47685 + 1
9.48097 + 2
9.4946 + 3
9.51617 - 2
9.54169 + 3
9.54437 - 2
9.56636 + 3
9.57551 - 2
9.65338 - 1
9.68447 - 0
9.74805 + 1
9.75881 - 0
9.77321 + 1
9.82539 - 0
9.96329 + 1
10.0073 - 0
10.0362 + 1
10.0453 - 0
10.074 + 1
10.0914 - 0
10.4588 + 1
10.566 - 0
10.7 + 1
10.8109 + 2
10.8119 - 1
10.8164 - 0
10.8174 + 1
10.9167 - 0
11.0878 + 1
11.094 + 2
11.102 - 1
11.1071 - 0
11.1444 + 1
11.147 + 2
11.2291 + 3
11.263 + 4
