31.6165 - 4
31.627 - 3
31.6517 + 4
31.6521 + 5
31.6826 - 4
31.7142 + 5
31.7419 + 6
31.7571 + 7
31.7818 + 8
31.787 - 7
31.829 - 6
31.8785 - 5
31.8866 + 6
31.8868 - 5
31.9061 - 4
31.9226 + 5
31.9454 - 4
31.9781 - 3
32.0094 - 2
32.037 + 3
32.0796 + 4
32.0828 - 3
32.1094 + 4
32.1125 - 3
32.1612 + 4
32.1661 - 3
32.2245 + 4
32.2424 + 5
32.2759 - 4
32.2837 - 3
32.3203 - 2
32.388 - 1
32.4118 - 0
32.4188 + 1
32.419 - 0
32.4594 + 1
32.4658 + 2
32.4778 + 3
32.5153 + 4
32.5453 + 5
32.569 + 6
32.5799 - 5
32.5927 - 4
32.6393 - 3
32.7243 - 2
32.7866 - 1
32.787 - 0
32.8832 + 1
32.9155 - 0
32.9685 + 1
32.9924 + 2
33.0517 + 3
33.0815 + 4
33.0995 + 5
33.1061 - 4
33.1181 + 5
33.137 - 4
33.1483 - 3
33.1593 - 2
33.1622 - 1
33.1644 + 2
33.1732 - 1
33.1964 - 0
33.1995 + 1
33.2091 - 0
33.2133 + 1
33.2222 - 0
33.2697 + 1
33.3295 - 0
33.3941 + 1
33.4006 + 2
33.4119 + 3
33.4303 - 2
33.4385 - 1
33.4472 - 0
33.5412 + 1
33.5437 - 0
33.6074 + 1
33.6142 - 0
33.6776 + 1
33.8073 - 0
34.0221 + 1
34.0358 - 0
34.0491 + 1
34.0899 - 0
34.0946 + 1
34.1287 + 2
34.1371 - 1
34.1434 + 2
34.1724 - 1
34.1751 - 0
34.2384 + 1
34.2679 - 0
34.3719 + 1
34.3908 - 0
34.9306 + 1
34.9447 + 2
34.9554 + 3
35.0132 + 4
35.0203 - 3
35.0209 + 4
35.0443 - 3
35.0849 - 2
35.1434 + 3
35.1465 + 4
35.1493 + 5
35.1648 - 4
35.1894 + 5
35.1925 + 6
35.2131 - 5
35.2199 + 6
35.227 - 5
35.2459 - 4
35.2682 - 3
35.3248 + 4
35.3887 + 5
35.4084 + 6
35.4479 + 7
35.4721 - 6
35.474 - 5
35.4831 - 4
35.5175 + 5
35.6024 + 6
35.6198 - 5
35.6948 + 6
35.6953 - 5
35.7239 + 6
35.7253 - 5
35.7455 - 4
35.7516 - 3
35.8075 - 2
35.847 - 1
35.8809 - 0
35.9372 + 1
35.9404 - 0
36.1149 + 1
36.1408 + 2
36.1897 - 1
36.2261 - 0
36.2423 + 1
36.2467 + 2
36.2683 + 3
36.2766 - 2
36.3157 + 3
36.3343 - 2
36.3358 - 1
36.336 - 0
36.3587 + 1
36.4271 - 0
36.4314 + 1
36.4345 + 2
36.4346 + 3
36.4567 - 2
36.4668 - 1
36.4875 + 2
36.4995 - 1
36.5464 + 2
36.559 + 3
36.597 + 4
36.6027 + 5
36.6098 + 6
36.6101 - 5
36.6354 - 4
36.6558 - 3
36.7272 + 4
36.7999 - 3
36.9082 - 2
36.9089 + 3
36.9421 + 4
36.9482 + 5
36.9541 - 4
36.9647 + 5
37 - 4
37.0157 + 5
37.0498 + 6
37.0525 + 7
37.0742 - 6
37.0951 - 5
37.1178 + 6
37.1605 - 5
37.2504 + 6
37.3228 - 5
37.3385 + 6
37.4362 - 5
37.4557 + 6
37.4635 + 7
37.4831 + 8
37.5402 + 9
37.6018 - 8
37.6046 + 9
37.6503 - 8
37.6535 + 9
37.7323 - 8
37.7662 + 9
37.8184 + 10
37.8186 + 11
37.8344 + 12
37.8368 - 11
37.8487 + 12
37.8536 - 11
37.8616 - 10
37.8723 - 9
37.8739 - 8
37.9348 - 7
37.9522 + 8
37.9591 - 7
38.0634 - 6
38.102 - 5
38.109 - 4
38.1255 + 5
38.1336 + 6
38.2029 - 5
38.2681 + 6
38.2827 - 5
38.2896 - 4
38.3201 - 3
38.3507 - 2
38.3906 - 1
38.4025 - 0
38.4173 + 1
38.4452 + 2
38.4806 + 3
38.4839 - 2
38.4851 + 3
38.5039 - 2
38.5874 - 1
38.6073 + 2
38.6437 + 3
38.6759 + 4
38.7215 - 3
38.7859 - 2
38.8263 + 3
38.8526 - 2
38.8606 + 3
38.8764 - 2
38.8925 - 1
38.8939 - 0
38.8949 + 1
38.9211 - 0
39.115 + 1
39.1793 + 2
39.1805 - 1
39.2205 + 2
39.2817 - 1
39.2859 - 0
39.3596 + 1
39.3774 - 0
39.4076 + 1
39.4474 + 2
39.4901 + 3
39.5936 - 2
39.6558 + 3
39.6661 - 2
39.734 - 1
39.7418 + 2
39.7771 - 1
39.7911 + 2
39.8101 + 3
39.8434 - 2
39.877 + 3
39.8865 - 2
39.9119 - 1
39.9332 + 2
39.9482 + 3
40.0411 - 2
40.0868 - 1
40.1196 + 2
40.139 + 3
40.143 + 4
40.1517 - 3
40.162 + 4
40.1774 - 3
40.1889 + 4
40.1952 - 3
40.2 + 4
40.283 + 5
40.2886 - 4
40.3199 - 3
40.3861 - 2
40.3877 - 1
40.394 - 0
40.4992 + 1
40.5058 + 2
40.561 - 1
40.571 + 2
40.5785 - 1
40.585 - 0
40.6233 + 1
40.6487 - 0
40.6883 + 1
40.69 - 0
40.6936 + 1
40.7134 - 0
40.8037 + 1
41.0032 + 2
41.0208 - 1
41.0797 - 0
41.0848 + 1
41.1055 - 0
41.204 + 1
41.2829 - 0
41.3952 + 1
41.4274 - 0
41.5955 + 1
41.6063 + 2
41.609 - 1
41.6193 - 0
41.822 + 1
41.8701 + 2
41.8923 - 1
41.9255 - 0
41.9802 + 1
41.9819 - 0
41.9961 + 1
42.0134 - 0
42.0317 + 1
42.0754 - 0
42.0802 + 1
42.1003 + 2
42.1063 + 3
42.1319 - 2
42.1395 - 1
42.1846 - 0
42.2375 + 1
42.2846 - 0
42.289 + 1
42.3276 - 0
42.348 + 1
42.3684 + 2
42.3706 + 3
42.3849 - 2
42.4053 - 1
42.4113 + 2
42.5185 + 3
42.5245 - 2
42.531 + 3
42.6187 - 2
42.6282 - 1
42.65 - 0
42.6676 + 1
42.6793 - 0
43.2173 + 1
43.2308 - 0
43.239 + 1
43.253 - 0
43.3514 + 1
43.3965 - 0
43.6061 + 1
43.6296 + 2
43.7006 + 3
43.7049 - 2
43.7554 + 3
43.7759 - 2
43.811 - 1
43.848 - 0
43.8807 + 1
43.9009 - 0
43.9599 + 1
44.0068 + 2
44.0117 - 1
44.0487 - 0
44.0614 + 1
44.0696 - 0
44.0701 + 1
44.0952 + 2
44.1125 - 1
44.1265 + 2
44.1331 + 3
44.1895 - 2
44.289 + 3
44.3105 + 4
44.3479 - 3
44.4125 + 4
44.4125 - 3
44.4467 - 2
44.47 - 1
44.4897 + 2
44.4935 + 3
44.5153 - 2
44.5414 - 1
44.5554 - 0
44.607 + 1
44.6209 - 0
44.6656 + 1
44.679 - 0
44.7299 + 1
44.735 + 2
44.7436 + 3
44.7476 + 4
44.75 - 3
44.7526 - 2
44.7625 - 1
44.8294 - 0
45.1864 + 1
45.1974 - 0
45.2205 + 1
45.2248 - 0
45.2337 + 1
45.24 + 2
45.2736 + 3
45.2917 + 4
45.3635 - 3
45.4021 - 2
45.4253 + 3
45.477 + 4
45.4877 + 5
45.5081 - 4
45.5432 - 3
45.5838 + 4
45.687 + 5
45.779 - 4
45.7835 + 5
45.7867 + 6
45.795 - 5
45.8184 + 6
45.8256 - 5
45.838 - 4
45.8813 + 5
45.8842 - 4
45.8846 + 5
45.9004 - 4
45.9065 + 5
45.9131 + 6
45.9323 - 5
46.0155 + 6
46.0299 - 5
46.0335 - 4
46.0638 - 3
46.0862 - 2
46.1678 + 3
46.2702 - 2
46.3641 - 1
46.3761 + 2
46.4172 - 1
46.4558 - 0
46.5004 + 1
46.5448 + 2
46.5593 - 1
46.5854 + 2
46.608 + 3
46.6213 + 4
46.6494 - 3
46.659 - 2
46.7033 + 3
46.7397 + 4
46.7775 + 5
46.8015 - 4
46.8173 + 5
46.8176 + 6
46.8459 + 7
46.8736 + 8
46.8991 - 7
46.9136 - 6
46.917 - 5
46.9439 - 4
46.9591 - 3
47.0556 - 2
47.0828 - 1
47.1565 - 0
47.1914 + 1
47.2302 + 2
47.2816 - 1
47.304 - 0
47.3353 + 1
47.3719 + 2
47.4301 + 3
47.4388 - 2
47.4999 + 3
47.5361 + 4
47.5512 - 3
47.5894 + 4
47.6027 + 5
47.6107 + 6
47.632 - 5
47.6553 + 6
47.6649 - 5
47.6856 - 4
47.7741 - 3
47.8028 - 2
47.9004 + 3
47.9284 + 4
47.9711 - 3
47.9794 + 4
47.9932 - 3
47.9944 + 4
48.0317 - 3
48.0572 - 2
48.0893 - 1
48.139 - 0
48.2532 + 1
48.2908 - 0
48.3035 + 1
48.3209 - 0
48.3518 + 1
48.3594 - 0
48.4262 + 1
48.4428 - 0
48.4943 + 1
48.4962 + 2
48.5346 + 3
48.5573 - 2
48.5817 - 1
48.6156 + 2
48.6163 - 1
48.631 - 0
48.6478 + 1
48.656 - 0
48.777 + 1
48.8882 - 0
48.9133 + 1
48.9997 - 0
49.0561 + 1
49.0592 - 0
49.0857 + 1
49.1272 - 0
49.1621 + 1
49.2319 + 2
49.2329 - 1
49.2504 - 0
49.2619 + 1
49.3344 - 0
49.4145 + 1
49.5228 + 2
49.5708 + 3
49.6295 + 4
49.6406 - 3
49.6438 + 4
49.6441 + 5
49.6455 + 6
49.6636 + 7
49.694 + 8
49.713 - 7
49.7195 + 8
49.7226 - 7
49.7237 - 6
49.7289 - 5
49.7793 + 6
49.7868 - 5
49.8264 - 4
49.8511 + 5
49.8608 - 4
49.8769 + 5
49.8832 - 4
49.8985 - 3
49.9059 - 2
49.9837 - 1
50.0355 - 0
50.1993 + 1
50.2117 - 0
50.3323 + 1
50.3781 + 2
50.3821 - 1
50.4129 + 2
50.4476 - 1
50.4648 - 0
50.603 + 1
50.6515 + 2
50.7051 - 1
50.7242 + 2
50.7355 - 1
50.7598 - 0
50.7729 + 1
50.7803 + 2
50.8059 - 1
50.8257 + 2
50.8649 - 1
50.92 + 2
50.9208 - 1
50.9262 + 2
50.9859 - 1
50.9932 + 2
51.0396 + 3
51.0472 + 4
51.0767 + 5
51.0807 + 6
51.1021 - 5
51.1899 - 4
51.2446 - 3
51.2707 + 4
51.2776 + 5
51.2802 + 6
51.2834 + 7
51.2924 + 8
51.3157 - 7
51.3339 + 8
51.3492 + 9
51.376 + 10
51.4076 + 11
51.4231 - 10
51.4304 + 11
51.4933 - 10
51.5045 - 9
51.5248 + 10
51.549 + 11
51.6231 + 12
51.6249 - 11
51.6278 + 12
51.6477 + 13
51.6967 + 14
51.7971 + 15
51.8042 - 14
51.8213 + 15
51.8305 - 14
51.8336 - 13
51.8403 - 12
51.8491 + 13
51.8629 - 12
51.8665 + 13
51.8815 - 12
51.9265 + 13
51.9398 - 12
52.0336 - 11
52.0479 - 10
52.0608 + 11
52.1063 + 12
52.1229 + 13
52.1943 - 12
52.2008 - 11
52.2016 + 12
52.2133 + 13
52.2427 - 12
52.2507 - 11
52.2765 + 12
52.2859 + 13
52.3051 - 12
52.3165 - 11
52.338 - 10
52.3588 - 9
52.4047 - 8
52.4168 - 7
52.4432 - 6
52.5068 - 5
52.5605 + 6
52.562 + 7
52.5701 + 8
52.5819 - 7
52.6035 - 6
52.6544 - 5
52.6589 - 4
52.6913 + 5
52.7019 + 6
52.7096 + 7
52.7321 + 8
52.7738 + 9
52.7927 + 10
52.819 + 11
52.8328 - 10
52.8621 + 11
52.8768 + 12
52.9274 - 11
52.9538 + 12
52.9592 - 11
52.9702 - 10
52.9833 - 9
52.9844 - 8
53.0023 - 7
53.0039 + 8
53.0457 - 7
53.0648 - 6
53.0825 + 7
53.1024 - 6
53.1256 - 5
53.151 - 4
53.1787 - 3
53.2019 - 2
53.2141 + 3
53.2639 + 4
53.2652 - 3
53.2786 - 2
53.2913 - 1
53.3155 - 0
53.381 + 1
53.3983 + 2
53.4099 - 1
53.5395 - 0
53.6267 + 1
53.6297 - 0
53.6361 + 1
53.6665 + 2
53.6999 + 3
53.764 + 4
53.8529 - 3
53.8536 - 2
53.9052 - 1
53.9105 + 2
53.9335 + 3
53.9451 + 4
53.9588 - 3
53.9763 - 2
54.0018 - 1
54.0551 - 0
54.0589 + 1
54.068 - 0
54.0762 + 1
54.1229 - 0
54.1354 + 1
54.2913 + 2
54.3318 - 1
54.3344 - 0
54.3423 + 1
54.3931 - 0
54.5907 + 1
54.6 + 2
54.6181 - 1
54.6197 - 0
54.7349 + 1
54.7606 + 2
54.7806 + 3
54.7886 - 2
54.7977 - 1
54.853 - 0
54.9363 + 1
54.9625 + 2
55.0474 - 1
55.0958 - 0
55.3375 + 1
55.4208 + 2
55.4645 - 1
55.5422 - 0
55.5529 + 1
55.5577 - 0
55.63 + 1
55.6384 - 0
55.6425 + 1
55.7114 - 0
55.7284 + 1
55.8692 + 2
55.8726 - 1
55.9385 - 0
55.9917 + 1
56.0065 - 0
56.1801 + 1
56.1841 - 0
56.4715 + 1
56.4872 - 0
56.5317 + 1
56.5365 + 2
56.5669 - 1
56.5732 + 2
56.6088 + 3
56.6101 - 2
56.6415 - 1
56.6434 - 0
56.6485 + 1
56.7102 + 2
56.7275 - 1
56.764 + 2
56.8463 + 3
56.8936 - 2
56.9376 + 3
56.971 + 4
56.9826 - 3
56.9895 - 2
57.0106 - 1
57.0126 - 0
57.058 + 1
57.0654 + 2
57.0981 + 3
57.1942 - 2
57.2001 + 3
57.2309 - 2
57.2412 + 3
57.3255 - 2
57.332 - 1
57.3485 - 0
57.3551 + 1
57.3905 + 2
57.5219 + 3
57.558 - 2
