5.90068 - 2
5.94975 + 3
5.98684 - 2
6.04686 - 1
6.04825 - 0
6.1287 + 1
6.21062 - 0
6.24268 + 1
6.2833 - 0
6.40871 + 1
6.45143 - 0
6.53142 + 1
6.55759 - 0
6.5683 + 1
6.56987 - 0
6.57835 + 1
6.7446 - 0
6.93331 + 1
6.94808 + 2
7.04819 + 3
7.05632 + 4
7.08115 - 3
7.08905 - 2
7.09963 + 3
7.1091 + 4
7.16413 - 3
7.16898 - 2
7.17014 - 1
7.18913 - 0
7.24701 + 1
7.25016 + 2
7.26058 + 3
7.29336 - 2
7.29659 + 3
7.31546 + 4
7.33136 - 3
7.33203 - 2
7.36519 - 1
7.37206 - 0
7.45439 + 1
7.45562 - 0
7.47363 + 1
7.50646 - 0
7.61898 + 1
7.62179 - 0
7.67477 + 1
7.68602 - 0
7.70366 + 1
7.76938 - 0
7.99791 + 1
8.01929 - 0
8.18237 + 1
8.19978 - 0
8.26717 + 1
8.27214 + 2
8.30707 - 1
8.34275 - 0
8.47893 + 1
8.48364 + 2
8.52215 + 3
8.52418 + 4
8.58697 + 5
8.60031 - 4
8.61291 + 5
8.6442 + 6
8.65596 + 7
8.66378 + 8
8.69247 + 9
8.70598 - 8
8.72886 - 7
8.73032 + 8
8.73281 + 9
8.77267 + 10
8.79245 + 11
8.7986 - 10
8.81043 + 11
8.82309 - 10
8.93375 + 11
8.93656 - 10
8.96857 - 9
8.98782 + 10
8.99051 + 11
9.03072 + 12
9.03524 - 11
9.04801 - 10
9.06566 - 9
9.06739 + 10
9.06826 + 11
9.08602 - 10
9.17203 + 11
9.18735 + 12
9.18974 + 13
9.23651 + 14
9.28514 + 15
9.2957 - 14
9.3007 + 15
9.32423 - 14
9.3261 + 15
9.3299 - 14
9.37204 - 13
9.37878 + 14
9.3987 - 13
9.39923 - 12
9.40168 + 13
9.41027 + 14
9.4322 - 13
9.43837 + 14
9.45618 + 15
9.46056 - 14
9.51617 - 13
9.54437 - 12
9.57551 - 11
9.65338 - 10
9.68447 - 9
9.6986 - 8
9.71802 - 7
9.71867 + 8
9.75881 - 7
9.81047 + 8
9.82539 - 7
9.8331 + 8
9.84009 + 9
9.85521 - 8
9.90682 + 9
9.92658 + 10
9.94579 - 9
9.95114 - 8
9.95841 - 7
10.0073 - 6
10.0275 + 7
10.0453 - 6
10.0914 - 5
10.1154 + 6
10.164 - 5
10.1756 - 4
10.2184 + 5
10.22 - 4
10.2291 - 3
10.2434 - 2
10.2475 - 1
10.255 - 0
10.2577 + 1
10.2583 - 0
10.3026 + 1
10.3455 - 0
10.41 + 1
10.4273 - 0
10.6846 + 1
10.6935 - 0
10.7438 + 1
10.8119 - 0
10.8297 + 1
10.8943 + 2
10.9167 - 1
10.9213 - 0
10.9421 + 1
10.9761 - 0
11.0131 + 1
11.0494 - 0
11.1207 + 1
11.2466 + 2
11.2984 + 3
11.3089 - 2
11.3402 - 1
11.3488 + 2
11.3732 - 1
11.3881 + 2
11.4562 - 1
11.514 - 0
11.7743 + 1
11.7833 + 2
11.7892 + 3
11.7982 + 4
11.8105 - 3
11.8405 + 4
11.8607 - 3
11.8666 + 4
11.937 + 5
12.0277 - 4
12.0452 + 5
12.0622 - 4
12.0827 - 3
12.0935 - 2
12.1204 + 3
12.1244 - 2
12.1552 - 1
12.1868 + 2
12.1926 - 1
12.2809 + 2
12.2818 - 1
12.2857 - 0
12.2994 + 1
12.3123 + 2
12.3331 - 1
12.3595 - 0
12.5101 + 1
12.5223 - 0
12.5969 + 1
12.6127 + 2
12.619 - 1
12.6556 + 2
12.6813 - 1
12.6934 - 0
12.7841 + 1
12.8006 - 0
12.8028 + 1
12.8107 - 0
12.8407 + 1
12.8905 - 0
12.8939 + 1
13.0059 - 0
13.0548 + 1
13.1199 - 0
13.253 + 1
13.2855 - 0
13.3377 + 1
13.3426 - 0
13.4095 + 1
13.4877 - 0
13.5497 + 1
13.5808 + 2
13.6361 - 1
13.659 - 0
13.6926 + 1
13.6964 + 2
13.7464 - 1
13.7791 - 0
13.877 + 1
13.8845 - 0
13.9211 + 1
13.929 + 2
13.936 - 1
13.9481 + 2
13.9604 - 1
13.9633 + 2
13.9693 - 1
13.9714 - 0
13.9787 + 1
13.9927 + 2
14.0498 - 1
14.0941 + 2
14.0955 - 1
14.1026 - 0
14.192 + 1
14.244 - 0
14.2739 + 1
14.3049 - 0
14.4042 + 1
14.452 - 0
14.623 + 1
14.624 - 0
14.6495 + 1
14.6607 + 2
14.6952 + 3
14.6984 + 4
14.7551 + 5
14.7603 + 6
14.7713 - 5
14.7854 - 4
14.8353 - 3
14.8615 + 4
14.8973 + 5
14.9324 - 4
14.9521 - 3
14.9733 - 2
15.0196 + 3
15.0516 - 2
15.0777 - 1
15.0791 + 2
15.0819 + 3
15.1035 - 2
15.1072 - 1
15.1431 + 2
15.1643 + 3
15.1809 - 2
15.225 - 1
15.244 + 2
15.2633 + 3
15.3641 + 4
15.3912 + 5
15.4221 - 4
15.4592 - 3
15.473 + 4
15.5504 - 3
15.5587 + 4
15.5642 - 3
15.6817 + 4
15.6833 + 5
15.7089 - 4
15.7113 + 5
15.7211 + 6
15.7553 - 5
15.7588 + 6
15.7647 - 5
15.803 + 6
15.8447 + 7
15.9079 + 8
15.9139 - 7
15.9142 - 6
15.95 - 5
15.9691 + 6
15.9707 - 5
15.9765 - 4
16.0885 - 3
16.0938 + 4
16.099 - 3
16.0991 - 2
16.1032 + 3
16.14 - 2
16.1806 - 1
16.2227 - 0
16.2766 + 1
16.3117 - 0
16.3126 + 1
16.3415 - 0
16.4317 + 1
16.4384 - 0
16.4425 + 1
16.4606 - 0
16.5258 + 1
16.526 + 2
16.5581 + 3
16.6389 - 2
16.7386 - 1
16.7688 + 2
16.7835 + 3
16.7869 + 4
16.8496 - 3
16.8684 - 2
16.9029 - 1
16.9268 - 0
16.9733 + 1
17.0574 + 2
17.0806 - 1
17.0878 + 2
17.1339 + 3
17.1492 + 4
17.1755 - 3
17.2393 - 2
17.2763 - 1
17.2789 + 2
17.2811 - 1
17.3334 - 0
17.3377 + 1
17.3653 + 2
17.3733 - 1
17.3771 - 0
17.3855 + 1
17.3857 + 2
17.3968 - 1
17.3971 - 0
17.4395 + 1
17.4647 - 0
17.5565 + 1
17.6902 - 0
17.7116 + 1
17.7697 + 2
17.7924 - 1
17.8223 + 2
17.9131 + 3
17.9173 - 2
17.9201 - 1
17.9216 + 2
17.9637 + 3
17.9716 + 4
17.9966 - 3
18.0271 + 4
18.0664 - 3
18.0664 - 2
18.0744 + 3
18.0746 + 4
18.0794 - 3
18.178 + 4
18.2108 + 5
18.2358 + 6
18.3327 + 7
18.3808 - 6
18.3898 + 7
18.3968 - 6
18.4054 + 7
18.407 + 8
18.4082 + 9
18.4124 - 8
18.4296 - 7
18.4479 + 8
18.4519 + 9
18.5174 + 10
18.5335 - 9
18.5368 - 8
18.5388 - 7
18.575 - 6
18.5822 - 5
18.6237 - 4
18.6929 - 3
18.7267 + 4
18.8453 + 5
18.8471 - 4
18.8871 - 3
18.8885 + 4
18.9248 - 3
18.9294 - 2
19.0085 - 1
19.028 - 0
19.0474 + 1
19.0478 + 2
19.0551 + 3
19.1611 - 2
19.1941 - 1
19.2022 - 0
19.2288 + 1
19.2482 - 0
19.2892 + 1
19.3034 + 2
19.3075 - 1
19.3606 + 2
19.3606 - 1
19.3717 + 2
19.3751 - 1
19.4909 - 0
19.517 + 1
19.5524 - 0
19.5893 + 1
19.6012 + 2
19.6053 - 1
19.6188 + 2
19.714 + 3
19.7149 - 2
19.7304 + 3
19.8195 - 2
19.8253 - 1
19.8464 + 2
19.8528 - 1
19.8766 - 0
19.9079 + 1
19.94 + 2
19.9721 + 3
19.9938 + 4
20.0005 - 3
20.01 - 2
20.0455 - 1
20.0655 - 0
20.0731 + 1
20.0943 + 2
20.1372 + 3
20.1606 + 4
20.238 + 5
20.253 - 4
20.2766 - 3
20.3284 - 2
20.3499 + 3
20.3891 - 2
20.407 - 1
20.4359 - 0
20.4788 + 1
20.6137 + 2
20.6177 + 3
20.6469 + 4
20.7285 - 3
20.7709 + 4
20.8262 - 3
20.8538 - 2
20.9146 + 3
20.9445 + 4
20.9613 - 3
20.9974 - 2
21.0295 - 1
21.0707 + 2
21.0804 - 1
21.1147 + 2
21.1341 + 3
21.1546 - 2
21.1762 - 1
21.2116 + 2
21.2414 - 1
21.2748 - 0
21.2778 + 1
21.384 + 2
21.4836 - 1
21.498 + 2
21.504 - 1
21.5071 + 2
21.5281 - 1
21.5453 - 0
21.7554 + 1
21.828 - 0
21.8937 + 1
21.8968 + 2
21.9065 - 1
21.9117 - 0
22.0517 + 1
22.0832 + 2
22.1027 + 3
22.1044 - 2
22.1425 - 1
22.1852 - 0
22.2163 + 1
22.2517 - 0
22.27 + 1
22.31 - 0
22.3155 + 1
22.4329 - 0
22.4567 + 1
22.4767 + 2
22.478 + 3
22.4786 + 4
22.4975 - 3
22.5231 + 4
22.5294 - 3
22.573 - 2
22.5747 - 1
22.6399 - 0
22.6917 + 1
22.718 + 2
22.7189 - 1
22.8543 + 2
22.8773 + 3
22.8924 + 4
22.9192 - 3
22.9671 + 4
22.9968 + 5
22.9988 + 6
23.0572 + 7
23.1563 - 6
23.1804 - 5
23.1981 + 6
23.31 + 7
23.382 - 6
23.4065 + 7
23.4308 + 8
23.4518 + 9
23.4623 - 8
23.6028 - 7
23.611 + 8
23.6115 + 9
23.6447 - 8
23.6907 - 7
23.763 - 6
23.7719 - 5
23.8065 + 6
23.8396 + 7
23.8546 - 6
23.8717 + 7
23.9132 + 8
23.9278 + 9
23.9278 - 8
23.9337 - 7
23.9752 - 6
23.9821 - 5
23.9876 - 4
23.9991 - 3
24.0325 + 4
24.0438 - 3
24.0715 + 4
24.1066 + 5
24.1284 + 6
24.1714 + 7
24.2421 - 6
24.2431 + 7
24.2737 - 6
24.2987 - 5
24.3399 + 6
24.3486 + 7
24.3692 + 8
24.394 - 7
24.4224 - 6
24.4229 - 5
24.4242 - 4
24.4509 - 3
24.473 - 2
24.485 + 3
24.4985 + 4
24.6231 - 3
24.665 + 4
24.6676 + 5
24.6854 - 4
24.7555 + 5
24.7837 + 6
24.8667 - 5
24.8821 - 4
24.8928 + 5
24.9056 - 4
24.9979 + 5
25.0229 - 4
25.0389 - 3
25.1126 - 2
25.1503 - 1
25.1617 - 0
25.1855 + 1
25.1947 + 2
25.2009 + 3
25.221 + 4
25.2386 + 5
25.2528 - 4
25.2637 + 5
25.2729 + 6
25.3425 + 7
25.3525 + 8
25.3745 - 7
25.3824 - 6
25.3879 + 7
25.3977 - 6
25.4308 - 5
25.442 + 6
25.4745 - 5
25.4872 + 6
25.4896 - 5
25.5191 + 6
25.5376 - 5
25.6615 - 4
25.6645 - 3
25.6704 + 4
25.6895 + 5
25.6927 - 4
25.7064 - 3
25.7182 - 2
25.7621 + 3
25.7704 + 4
25.773 + 5
25.8092 - 4
25.8138 + 5
25.8289 + 6
25.8691 + 7
25.926 + 8
25.9416 - 7
25.9444 - 6
25.9769 + 7
26.0024 - 6
26.0661 + 7
26.0665 + 8
26.0893 - 7
26.1176 + 8
26.1404 + 9
26.1529 + 10
26.1674 - 9
26.1733 + 10
26.2596 + 11
26.2892 + 12
26.2964 - 11
26.3577 - 10
26.3653 - 9
26.3834 + 10
26.4185 + 11
26.4223 - 10
26.443 + 11
26.4853 - 10
26.4857 + 11
26.5035 - 10
26.5378 + 11
26.5526 + 12
26.5932 - 11
26.6484 - 10
26.6923 - 9
26.6978 + 10
26.7313 + 11
26.7365 + 12
26.7411 - 11
26.7464 + 12
26.7528 - 11
26.7773 + 12
26.802 + 13
26.8215 + 14
26.9968 - 13
27.0638 - 12
27.0803 + 13
27.1062 - 12
27.1506 + 13
27.1702 + 14
27.1886 - 13
27.219 + 14
27.2277 - 13
27.2436 + 14
27.2474 - 13
27.2584 + 14
27.2737 + 15
27.3118 + 16
27.3408 + 17
27.3522 + 18
27.3884 - 17
27.3986 + 18
27.5011 + 19
27.5064 + 20
27.5138 - 19
27.5157 + 20
27.6222 + 21
27.6767 + 22
27.7278 - 21
27.7345 + 22
27.8682 - 21
27.8694 - 20
27.8924 - 19
27.9778 - 18
28.0182 + 19
28.0404 + 20
28.0779 + 21
28.106 + 22
28.1181 + 23
28.1535 - 22
28.1963 + 23
28.2279 - 22
28.2376 - 21
28.2818 - 20
28.3063 + 21
28.3247 - 20
28.3911 - 19
28.3925 - 18
28.4184 - 17
28.5293 - 16
28.5437 - 15
28.5547 - 14
28.5702 - 13
28.584 - 12
28.5844 - 11
28.5939 - 10
28.6489 - 9
28.6575 - 8
28.659 - 7
28.6633 - 6
28.7328 - 5
28.7664 + 6
28.767 - 5
28.778 + 6
28.7868 + 7
28.8344 + 8
28.8407 + 9
28.8758 - 8
28.9416 + 9
28.9442 + 10
28.9465 + 11
28.9507 - 10
28.9617 - 9
28.9795 + 10
28.9821 + 11
29.0046 + 12
29.0444 - 11
29.0575 - 10
29.0911 + 11
29.1268 - 10
29.1436 + 11
29.1599 + 12
29.1924 + 13
29.2497 + 14
29.3174 - 13
29.3196 + 14
29.3514 - 13
29.3744 - 12
29.3957 + 13
29.4024 - 12
29.4197 + 13
29.437 - 12
29.437 - 11
29.4782 - 10
29.5162 - 9
29.5421 - 8
29.5953 + 9
29.6146 - 8
29.6354 - 7
29.6552 - 6
29.6647 - 5
29.7221 - 4
29.7417 + 5
29.7515 - 4
29.763 + 5
29.7784 - 4
29.7863 - 3
29.8466 + 4
29.8502 + 5
29.868 + 6
29.8972 - 5
29.907 + 6
29.9186 - 5
29.9266 - 4
29.9424 + 5
29.943 - 4
30.0023 + 5
30.0049 + 6
30.005 + 7
30.0283 - 6
30.0485 + 7
30.055 - 6
30.097 + 7
30.1024 - 6
30.1074 + 7
30.1387 + 8
30.1434 + 9
30.1493 + 10
30.246 + 11
30.2571 - 10
30.3013 - 9
30.3049 - 8
30.3288 - 7
30.332 - 6
30.3554 - 5
30.3808 - 4
30.3956 + 5
30.4229 + 6
30.4279 + 7
30.4415 + 8
30.4835 + 9
30.5116 + 10
30.5138 + 11
30.5141 - 10
30.5211 - 9
30.5475 - 8
30.5676 + 9
30.6412 - 8
30.6465 - 7
30.6669 - 6
30.6768 + 7
30.7141 - 6
30.7248 - 5
30.7295 - 4
30.7494 + 5
30.7595 - 4
30.8089 - 3
30.8458 + 4
30.8523 + 5
30.8634 - 4
30.8684 + 5
30.9155 + 6
30.9238 - 5
30.9685 + 6
30.9702 - 5
30.9973 - 4
31.0083 - 3
31.0088 + 4
31.0227 - 3
31.1016 + 4
31.1344 - 3
31.1446 + 4
31.1448 + 5
31.1578 + 6
31.1695 + 7
31.1903 - 6
31.2313 - 5
31.2548 + 6
31.2585 - 5
31.2617 - 4
31.3219 - 3
31.3974 + 4
31.4042 + 5
31.434 - 4
31.4781 - 3
31.5149 + 4
31.6165 - 3
31.627 - 2
31.6378 + 3
31.6608 + 4
31.6826 - 3
31.6899 + 4
31.6936 + 5
31.787 - 4
31.7942 + 5
31.8243 + 6
31.829 - 5
31.8507 + 6
31.8785 - 5
31.8868 - 4
31.9061 - 3
31.9454 - 2
31.9746 + 3
31.9781 - 2
32.0028 + 3
32.0094 - 2
32.0311 + 3
32.0828 - 2
32.1125 - 1
32.1661 - 0
32.2124 + 1
32.2653 + 2
32.2759 - 1
32.2837 - 0
32.2993 + 1
32.3203 - 0
32.4138 + 1
32.419 - 0
32.4533 + 1
32.4861 + 2
32.5212 + 3
32.5799 - 2
32.5927 - 1
32.6393 - 0
32.6578 + 1
32.7243 - 0
32.7286 + 1
32.7691 + 2
32.7848 + 3
32.7866 - 2
32.787 - 1
32.8399 + 2
32.864 - 1
32.8785 - 0
32.8862 + 1
32.8985 + 2
32.9155 - 1
33.0397 + 2
33.0556 + 3
33.0589 + 4
33.0746 + 5
33.0967 + 6
33.1059 + 7
33.1061 - 6
33.137 - 5
33.1483 - 4
33.1593 - 3
33.1622 - 2
33.1732 - 1
33.1743 + 2
33.1964 - 1
33.2091 - 0
33.3523 + 1
33.3577 + 2
33.4114 + 3
33.4303 - 2
33.4385 - 1
33.4472 - 0
33.4545 + 1
33.4616 - 0
33.508 + 1
33.5124 + 2
33.5437 - 1
33.5477 - 0
33.6031 + 1
33.6142 - 0
33.7673 + 1
33.8073 - 0
33.8346 + 1
33.9279 - 0
33.9327 + 1
34.0358 - 0
34.0901 + 1
34.1371 - 0
34.2551 + 1
34.264 + 2
34.2679 - 1
34.3519 - 0
34.4417 + 1
34.4531 - 0
34.4813 + 1
34.5719 + 2
34.585 + 3
34.6144 + 4
34.6543 + 5
34.6708 + 6
34.6757 + 7
34.769 - 6
34.7838 + 7
34.8263 + 8
34.8748 + 9
34.8916 + 10
34.8935 + 11
34.927 + 12
35.0152 + 13
35.0203 - 12
35.0256 + 13
35.0443 - 12
35.0849 - 11
35.138 + 12
35.1648 - 11
35.2131 - 10
35.227 - 9
35.2459 - 8
35.2682 - 7
35.4721 - 6
35.474 - 5
35.4831 - 4
35.5907 + 5
35.6086 + 6
35.6198 - 5
35.6953 - 4
35.7012 + 5
35.7253 - 4
35.7455 - 3
35.7516 - 2
35.8075 - 1
35.847 - 0
35.9109 + 1
35.915 - 0
35.9303 + 1
35.9404 - 0
35.9888 + 1
36.0095 - 0
36.0339 + 1
36.1047 - 0
36.137 + 1
36.1897 - 0
36.2023 + 1
36.2261 - 0
36.2409 + 1
36.2766 - 0
36.2858 + 1
36.293 + 2
36.3137 + 3
36.3343 - 2
36.3358 - 1
36.336 - 0
36.3394 + 1
36.3449 + 2
36.4271 - 1
36.4567 - 0
36.4733 + 1
36.491 + 2
36.4995 - 1
36.575 + 2
36.6101 - 1
36.6354 - 0
36.6386 + 1
36.6417 + 2
36.6558 - 1
36.7352 + 2
36.7835 + 3
36.7999 - 2
36.8364 + 3
36.8406 + 4
36.8477 + 5
36.851 + 6
36.9082 - 5
36.9541 - 4
37 - 3
37.0742 - 2
37.0951 - 1
37.1605 - 0
37.2123 + 1
37.2404 + 2
37.2513 + 3
37.2565 + 4
37.2841 + 5
37.2991 + 6
37.3228 - 5
37.409 + 6
37.4362 - 5
37.4517 + 6
37.4604 + 7
37.5396 + 8
37.6018 - 7
37.6246 + 8
37.6503 - 7
37.704 + 8
37.7067 + 9
37.7323 - 8
37.7328 + 9
37.7846 + 10
37.7874 + 11
37.8053 + 12
37.8108 + 13
37.8368 - 12
37.8536 - 11
37.8616 - 10
37.8723 - 9
37.8739 - 8
37.8951 + 9
37.9348 - 8
37.9591 - 7
38.0206 + 8
38.0634 - 7
38.102 - 6
38.109 - 5
38.1921 + 6
38.2029 - 5
38.2827 - 4
38.2896 - 3
38.2944 + 4
38.3201 - 3
38.331 + 4
38.3507 - 3
38.3644 + 4
38.383 + 5
38.3906 - 4
38.394 + 5
38.4025 - 4
38.4616 + 5
38.4839 - 4
38.4915 + 5
38.5039 - 4
38.5226 + 5
38.5554 + 6
38.5557 + 7
38.579 + 8
38.5874 - 7
38.6018 + 8
38.7215 - 7
38.7859 - 6
38.8526 - 5
38.8635 + 6
38.8764 - 5
38.8925 - 4
38.8939 - 3
38.8955 + 4
38.9211 - 3
38.9689 - 2
38.982 + 3
39.012 - 2
39.0121 + 3
39.0355 - 2
39.0601 + 3
39.0774 - 2
39.0936 - 1
39.0954 - 0
39.1175 + 1
39.1474 + 2
39.1805 - 1
39.1912 + 2
39.2022 + 3
39.2088 + 4
39.2455 + 5
39.2817 - 4
39.2859 - 3
39.3774 - 2
39.378 - 1
39.3923 - 0
39.4474 + 1
39.4705 + 2
39.5124 + 3
39.5248 + 4
39.5936 - 3
39.6661 - 2
39.734 - 1
39.7379 + 2
39.7771 - 1
39.7794 + 2
39.8191 + 3
39.8434 - 2
39.8804 + 3
39.8865 - 2
39.9119 - 1
39.9365 + 2
39.938 + 3
39.9697 + 4
40.0364 + 5
40.0411 - 4
40.0629 + 5
40.0868 - 4
40.1517 - 3
40.1693 + 4
40.1774 - 3
40.1952 - 2
40.2815 + 3
40.2886 - 2
40.3199 - 1
40.3861 - 0
40.3992 + 1
40.4235 + 2
40.4345 - 1
40.4346 - 0
40.4865 + 1
40.5439 + 2
40.561 - 1
40.5686 + 2
40.5785 - 1
40.585 - 0
40.6943 + 1
40.7134 - 0
40.7835 + 1
40.7991 - 0
40.823 + 1
40.8714 + 2
40.8831 + 3
40.8833 + 4
40.8846 + 5
40.8994 + 6
40.9245 + 7
40.9454 + 8
40.9947 + 9
41.0208 - 8
41.0538 + 9
41.0751 + 10
41.0797 - 9
41.1055 - 8
41.1721 - 7
41.1993 - 6
41.2829 - 5
41.3406 + 6
41.4274 - 5
41.4502 + 6
41.4879 + 7
41.5165 + 8
41.5187 - 7
41.609 - 6
41.6193 - 5
41.6201 - 4
41.6362 - 3
41.6418 - 2
41.673 + 3
41.7024 - 2
41.713 + 3
41.717 - 2
41.7233 - 1
41.7729 + 2
41.813 + 3
41.8191 + 4
41.8564 + 5
41.8923 - 4
41.9255 - 3
41.9334 - 2
41.9341 + 3
41.9392 + 4
41.9819 - 3
41.9944 + 4
42.0134 - 3
42.0327 + 4
42.0388 + 5
42.0632 + 6
42.0665 + 7
42.0754 - 6
42.1319 - 5
42.1395 - 4
42.1846 - 3
42.2229 + 4
42.2258 - 3
42.2286 + 4
42.2308 + 5
42.2334 + 6
42.2408 + 7
42.275 + 8
42.2846 - 7
42.2875 + 8
42.3096 + 9
42.3276 - 8
42.3357 + 9
42.3544 + 10
42.3849 - 9
42.4053 - 8
42.4322 + 9
42.4521 + 10
42.5131 + 11
42.517 + 12
42.5245 - 11
42.5334 + 12
42.5737 + 13
42.6187 - 12
42.6282 - 11
42.65 - 10
42.6564 + 11
42.6764 + 12
42.6793 - 11
42.6872 - 10
42.6992 + 11
42.7136 + 12
42.7141 - 11
42.72 - 10
42.7309 - 9
42.7454 - 8
42.763 + 9
42.7897 - 8
42.8482 - 7
42.8736 + 8
42.902 - 7
42.9111 + 8
42.9121 - 7
42.9247 + 8
42.9311 - 7
42.959 - 6
42.9895 + 7
42.9992 + 8
43.017 - 7
43.0356 - 6
43.0511 - 5
43.0512 + 6
43.059 + 7
43.0884 - 6
43.0891 - 5
43.1369 - 4
43.159 - 3
43.1878 - 2
43.2003 - 1
43.2308 - 0
43.2851 + 1
43.2864 + 2
43.2869 - 1
43.293 + 2
43.3322 - 1
43.3487 - 0
43.3929 + 1
43.3965 - 0
43.4015 + 1
43.4079 + 2
43.4265 + 3
43.4608 + 4
43.4764 + 5
43.498 + 6
43.5259 - 5
43.5335 + 6
43.5456 + 7
43.5988 - 6
43.5989 - 5
43.609 + 6
43.6503 + 7
43.7049 - 6
43.715 + 7
43.7759 - 6
43.811 - 5
43.8234 + 6
43.848 - 5
43.8644 + 6
43.9009 - 5
43.9608 + 6
43.975 + 7
44.0117 - 6
44.0487 - 5
44.0696 - 4
44.1125 - 3
44.1632 + 4
44.1709 + 5
44.1895 - 4
44.196 + 5
44.2234 + 6
44.2763 + 7
44.3479 - 6
44.3969 + 7
44.4125 - 6
44.4158 + 7
44.4254 + 8
44.4467 - 7
44.47 - 6
44.5153 - 5
44.5191 + 6
44.5333 + 7
44.5414 - 6
44.5554 - 5
44.5588 - 4
44.5816 - 3
44.5821 + 4
44.6209 - 3
44.6317 - 2
44.679 - 1
44.7105 + 2
44.7202 - 1
44.75 - 0
44.7525 + 1
44.7526 - 0
44.957 + 1
44.9647 + 2
45.06 - 1
45.0758 + 2
45.0921 - 1
45.0969 + 2
45.1134 + 3
45.119 - 2
45.1637 - 1
45.1974 - 0
45.2416 + 1
45.2632 + 2
45.3635 - 1
45.4021 - 0
45.5721 + 1
45.6407 + 2
45.7494 + 3
45.779 - 2
45.795 - 1
45.8129 + 2
45.8232 + 3
45.8256 - 2
45.838 - 1
45.8842 - 0
45.894 + 1
45.9004 - 0
46.0099 + 1
46.0299 - 0
46.1108 + 1
46.266 + 2
46.2702 - 1
46.3641 - 0
46.506 + 1
46.5555 + 2
46.5593 - 1
46.5595 + 2
46.5897 + 3
46.619 + 4
46.6494 - 3
46.6517 + 4
46.659 - 3
46.7025 + 4
46.7468 + 5
46.8015 - 4
46.8146 + 5
46.8898 + 6
46.8991 - 5
46.9136 - 4
46.917 - 3
46.9173 + 4
46.9439 - 3
46.9591 - 2
46.9889 + 3
46.995 + 4
47.022 + 5
47.0556 - 4
47.0828 - 3
47.106 + 4
47.1398 + 5
47.1565 - 4
47.2336 + 5
47.2628 + 6
47.2816 - 5
47.304 - 4
47.3121 - 3
47.371 + 4
47.4388 - 3
47.4872 + 4
47.4972 + 5
47.513 + 6
47.5512 - 5
